"Simbolo","Probabilidad","Informacion"
"192.168.0.102","0.00011666666666666667","13.065319958213003"
"192.168.0.105","1.6666666666666667e-05","15.872674880270607"
"192.168.0.104","0.01105","6.499809820158017"
"192.168.0.1","0.00115","9.764150423492437"
"192.168.0.100","0.00018333333333333334","12.413243261633308"
"192.168.0.103","0.0004166666666666667","11.228818690495881"
"192.168.0.111","0.0005166666666666667","10.918478569883732"
"Entropia de la fuente","1.0280736303185312"
"Entropia Máxima","2.807354922057604"
